QUERY_ID,USER_NAME,START_TIME,QUERY_TEXT
01ba7cf4-0000-bcc7-0000-00014e76e059,RIYA98,2025-02-18 19:00:03.287 -0800,"select ENTITY_DETAIL(?, ?, ?)"
01ba7cf4-0000-bcb8-0000-00014e76a29d,RIYA98,2025-02-18 19:00:06.172 -0800,"select ENTITY_DETAIL(?, ?, ?)"
01ba7ce6-0000-bc4a-0000-00014e7661ed,RIYA98,2025-02-18 18:46:01.931 -0800,"show grants on USER IDENTIFIER('""RIYA98""')"
01ba7cf9-0000-bcb8-0000-00014e76a2a9,RIYA98,2025-02-18 19:05:11.218 -0800,show WAREHOUSES like 'COMPUTE_WH%'
01ba7ce5-0000-bcc7-0000-00014e76e015,RIYA98,2025-02-18 18:45:32.925 -0800,USE WAREHOUSE HOL_WH;
01ba7cf4-0000-bcc7-0000-00014e76e055,RIYA98,2025-02-18 19:00:03.274 -0800,"show terse USER PROCEDURES in SCHEMA IDENTIFIER('""HOL_DB"".""HARMONIZED""')"
01ba7cf9-0000-bcc7-0000-00014e76e081,RIYA98,2025-02-18 19:05:09.592 -0800,"describe USER IDENTIFIER('""RIYA98""')"
01ba7ceb-0000-bc97-0000-00014e767209,RIYA98,2025-02-18 18:51:20.009 -0800,SELECT EXISTS (SELECT * FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'ANALYTICS' AND TABLE_NAME = 'DAILY_CITY_METRICS') AS TABLE_EXISTS
01ba7cea-0000-bc4e-0000-00014e76b1d1,RIYA98,2025-02-18 18:50:30.438 -0800,"show terse USER FUNCTIONS in SCHEMA IDENTIFIER('""HOL_DB"".""ANALYTICS""')"
01ba7cea-0000-bc4e-0000-00014e76b1cd,RIYA98,2025-02-18 18:50:30.431 -0800,"show terse USER PROCEDURES in SCHEMA IDENTIFIER('""HOL_DB"".""ANALYTICS""')"
01ba7cfa-0000-bc67-0000-00014e7651d1,RIYA98,2025-02-18 19:06:06.696 -0800,"show TAGS like 'SNOWML_FEATURE_STORE_OBJECT%' in SCHEMA IDENTIFIER('""HOL_DB"".""HARMONIZED""')"
01ba7cea-0000-bcb8-0000-00014e76a279,RIYA98,2025-02-18 18:50:34.175 -0800,"show SCHEMAS like 'ANALYTICS' in DATABASE IDENTIFIER('""HOL_DB""')"
01ba7cfa-0000-bc78-0000-00014e764261,RIYA98,2025-02-18 19:06:09.072 -0800,"select get_ddl(?, ?, ?) as ddl"
01ba7cf4-0000-bc8b-0000-00014e769265,SYSTEM,2025-02-18 19:00:50.951 -0800,CALL ANALYTICS.DAILY_CITY_METRICS_UPDATE_SP()
01ba7ce6-0000-bc97-0000-00014e7671e5,RIYA98,2025-02-18 18:46:09.509 -0800,"call SYSTEM$BULK_GET_LISTINGS('""SNOWFLAKE_DATA_MARKETPLACE""', '{""listingGlobalEntityIds"":[""GZ1MOZBWYWN"",""GZSYZUS8U4"",""GZTSZ35B1W8"",""GZSTZ708I0L"",""GZTSZ3LUC2U"",""GZSYZR8QYP"",""GZTSZ1389S5"",""GZTYZL3VC9E"",""GZ1MOZBWYWR"",""GZSYZR8R0A"",""GZSYZR8QYT"",""GZSYZR8R02"",""GZSVZKDA4N"",""GZSYZUS8U0"",""GZTSZ3LUC2A"",""GZTSZ1PHJ0I"",""GZ2FRZ5PPCB"",""GZ1MOZBWYX0"",""GZTDZLEWF4"",""GZSYZR8R06"",""GZSUZN9DK5"",""GZ1MOZBWYWV"",""GZSYZUS8TV"",""GZSYZUS8TR"",""GZSYZR8QYX"",""GZTSZ1VR4IJ"",""GZTSZ1VR4IN"",""GZTIZ7I670"",""GZ1MOZBWYWJ"",""GZ1MOZBWYX4""]}');"
01ba7cea-0000-bc8b-0000-00014e769241,RIYA98,2025-02-18 18:50:30.433 -0800,"show terse PIPES in SCHEMA IDENTIFIER('""HOL_DB"".""ANALYTICS""')"
01ba7cfa-0000-bc4a-0000-00014e766265,RIYA98,2025-02-18 19:06:26.417 -0800,"WITH history AS ( SELECT SCHEDULED_TIME, GRAPH_RUN_GROUP_ID, STATE, ATTEMPT_NUMBER FROM table(""HOL_DB"".INFORMATION_SCHEMA.TASK_HISTORY(task_name => 'DAILY_CITY_METRICS_UPDATE_TASK', scheduled_time_range_start => TO_TIMESTAMP_LTZ('2025-02-12T05:00:00.000Z', 'AUTO'), scheduled_time_range_end => TO_TIMESTAMP_LTZ('2025-02-19T05:00:00.000Z', 'AUTO'), result_limit => 10000)) WHERE schema_name = 'HARMONIZED' AND database_name = 'HOL_DB' ) ,max_attempts as (select GRAPH_RUN_GROUP_ID, max(ATTEMPT_NUMBER) as MAX_ATTEMPT_NUMBER from history group by 1) ,filtered_history as (select a.* from history as a left join max_attempts as m on a.GRAPH_RUN_GROUP_ID = m.GRAPH_RUN_GROUP_ID where a.ATTEMPT_NUMBER >= zeroifnull(m.MAX_ATTEMPT_NUMBER)) select date_trunc('day', CONVERT_TIMEZONE('America/New_York', SCHEDULED_TIME)) AS SCHEDULED_TIME, case when state  in ('FAILED', 'FAILED_AND_AUTO_SUSPENDED') then 'Failed' else initcap(STATE) end as state, count(*) ROW_COUNT from filtered_history group by 1, 2"
01ba7cea-0000-bc8b-0000-00014e76923d,RIYA98,2025-02-18 18:50:30.386 -0800,"show terse DYNAMIC TABLES in SCHEMA IDENTIFIER('""HOL_DB"".""ANALYTICS""') limit 1001"
01ba7cfa-0000-bcc7-0000-00014e76e095,RIYA98,2025-02-18 19:06:06.654 -0800,"show terse STAGES in SCHEMA IDENTIFIER('""HOL_DB"".""HARMONIZED""')"
01ba7cea-0000-bc64-0000-00014e7681dd,RIYA98,2025-02-18 18:50:35.510 -0800,"select ENTITY_DETAIL(?, ?, ?)"
01ba7cfa-0000-bcb8-0000-00014e76a2b1,RIYA98,2025-02-18 19:06:05.184 -0800,"show grants on DATABASE IDENTIFIER('""HOL_DB""')"
01ba7ceb-0000-bc97-0000-00014e767221,RIYA98,2025-02-18 18:51:22.837 -0800,"SELECT  *  FROM ( SELECT ""DATE"" FROM ( SELECT ""ORDER_TS_DATE"" AS ""DATE"" FROM HARMONIZED.ORDERS_STREAM) GROUP BY ""DATE"") LIMIT 5"
01ba7cf6-0000-bc8b-0000-00014e7692e9,RIYA98,2025-02-18 19:02:25.564 -0800,"show terse TABLES in SCHEMA IDENTIFIER('""HOL_DB"".""HARMONIZED""') limit 1001"
01ba7ce5-0000-bc97-0000-00014e7671d5,RIYA98,2025-02-18 18:45:34.102 -0800,desc result '01ba7ce5-0000-bc64-0000-00014e7681a5'
01ba7cf6-0000-bc8b-0000-00014e7692e5,RIYA98,2025-02-18 19:02:24.566 -0800,show WAREHOUSES like 'COMPUTE_WH'
01ba7cea-0000-bc97-0000-00014e7671f9,RIYA98,2025-02-18 18:50:30.434 -0800,"show terse MODELS in SCHEMA IDENTIFIER('""HOL_DB"".""ANALYTICS""')"
01ba7cea-0000-bc8b-0000-00014e769245,RIYA98,2025-02-18 18:50:34.254 -0800,"SELECT SYSTEM$GET_CLASSIFICATION_STATUS_WITH_ELIGIBILITY(?, true );"
01ba7cf4-0000-bc4e-0000-00014e76b1e9,RIYA98,2025-02-18 19:00:03.282 -0800,"show terse GIT REPOSITORIES in SCHEMA IDENTIFIER('""HOL_DB"".""HARMONIZED""')"
01ba7ceb-0000-bc97-0000-00014e76720d,RIYA98,2025-02-18 18:51:21.029 -0800,ALTER WAREHOUSE HOL_WH SET WAREHOUSE_SIZE = XLARGE WAIT_FOR_COMPLETION = TRUE
01ba7cf4-0000-bc4e-0000-00014e76b1ed,RIYA98,2025-02-18 19:00:03.292 -0800,"show terse PIPES in SCHEMA IDENTIFIER('""HOL_DB"".""HARMONIZED""')"
01ba7cea-0000-bc64-0000-00014e7681d9,RIYA98,2025-02-18 18:50:30.534 -0800,"show terse VIEWS in SCHEMA IDENTIFIER('""HOL_DB"".""ANALYTICS""') limit 1001"
01ba7cf4-0000-bc4e-0000-00014e76b1f1,RIYA98,2025-02-18 19:00:05.680 -0800,"select ENTITY_DETAIL(?, ?, ?)"
01ba7ce6-0000-bc64-0000-00014e7681bd,RIYA98,2025-02-18 18:46:05.100 -0800,"call SYSTEM$BULK_GET_LISTINGS(?, ?)"
01ba7cf4-0000-bc4e-0000-00014e76b1f5,RIYA98,2025-02-18 19:00:05.682 -0800,"show grants on TASK IDENTIFIER('""HOL_DB"".""HARMONIZED"".""ORDERS_UPDATE_TASK""')"
01ba7ce6-0000-bc64-0000-00014e7681b9,RIYA98,2025-02-18 18:46:04.818 -0800,GET '@~/worksheet_data/metadata' 'file:///'
01ba7cf4-0000-bc8b-0000-00014e769259,RIYA98,2025-02-18 19:00:03.291 -0800,"show terse TASKS in SCHEMA IDENTIFIER('""HOL_DB"".""HARMONIZED""') limit 1001"
01ba7cf6-0000-bc71-0000-00014e763289,RIYA98,2025-02-18 19:02:24.312 -0800,"SELECT SYSTEM$GET_CLASSIFICATION_STATUS_WITH_ELIGIBILITY(?, true );"
